,Date,Visitor,AwayPts,Home,HomePts,Season,Home Wins,Home Losses,Home WinPct,Away Wins,Away Losses,Away WinPct
205,Tue Dec 5 1989,Boston Celtics,114,Charlotte Hornets,101,1990,0.0,13.0,18.75,10.0,0.0,58.8235294117647
206,Tue Dec 5 1989,Denver Nuggets,99,Chicago Bulls,119,1990,10.0,0.0,62.5,0.0,5.0,68.75
207,Tue Dec 5 1989,Utah Jazz,94,Cleveland Cavaliers,80,1990,0.0,10.0,37.5,10.0,0.0,66.66666666666667
208,Tue Dec 5 1989,Golden State Warriors,88,Dallas Mavericks,107,1990,8.0,0.0,53.333333333333336,0.0,12.0,25.0
209,Tue Dec 5 1989,Los Angeles Clippers,103,Los Angeles Lakers,111,1990,13.0,0.0,81.25,0.0,10.0,33.333333333333336
210,Tue Dec 5 1989,Portland Trail Blazers,113,Miami Heat,107,1990,0.0,15.0,21.05263157894737,14.0,0.0,77.77777777777777
211,Tue Dec 5 1989,New Jersey Nets,90,Minnesota Timberwolves,92,1990,5.0,0.0,29.41176470588235,0.0,12.0,25.0
212,Tue Dec 5 1989,Philadelphia 76ers,103,New York Knicks,110,1990,11.0,0.0,64.70588235294117,0.0,7.0,53.333333333333336
213,Tue Dec 5 1989,Milwaukee Bucks,103,Sacramento Kings,118,1990,5.0,0.0,33.333333333333336,0.0,9.0,43.75
214,Tue Dec 5 1989,Houston Rockets,123,Seattle SuperSonics,133,1990,10.0,0.0,58.8235294117647,0.0,8.0,52.94117647058823
215,Wed Dec 6 1989,New York Knicks,98,Boston Celtics,113,1990,11.0,0.0,61.111111111111114,0.0,7.0,61.111111111111114
216,Wed Dec 6 1989,Washington Bullets,107,Detroit Pistons,115,1990,11.0,0.0,64.70588235294117,0.0,11.0,42.10526315789474
217,Wed Dec 6 1989,Denver Nuggets,117,Indiana Pacers,136,1990,10.0,0.0,71.42857142857143,0.0,6.0,64.70588235294117
218,Wed Dec 6 1989,Atlanta Hawks,118,Orlando Magic,110,1990,0.0,10.0,41.1764705882353,10.0,0.0,62.5
219,Wed Dec 6 1989,Miami Heat,98,Philadelphia 76ers,121,1990,9.0,0.0,56.25,0.0,16.0,20.0
220,Wed Dec 6 1989,Golden State Warriors,119,San Antonio Spurs,121,1990,10.0,0.0,66.66666666666667,0.0,13.0,23.529411764705884
221,Thu Dec 7 1989,Portland Trail Blazers,96,Charlotte Hornets,86,1990,0.0,14.0,17.647058823529413,15.0,0.0,78.94736842105263
222,Thu Dec 7 1989,Cleveland Cavaliers,88,Los Angeles Clippers,105,1990,6.0,0.0,37.5,0.0,11.0,35.294117647058826
223,Thu Dec 7 1989,Phoenix Suns,96,Los Angeles Lakers,100,1990,14.0,0.0,82.3529411764706,0.0,8.0,42.857142857142854
224,Thu Dec 7 1989,Dallas Mavericks,97,Utah Jazz,107,1990,11.0,0.0,68.75,0.0,8.0,50.0
225,Fri Dec 8 1989,Portland Trail Blazers,120,Atlanta Hawks,127,1990,11.0,0.0,64.70588235294117,0.0,5.0,75.0
226,Fri Dec 8 1989,Denver Nuggets,103,Boston Celtics,102,1990,0.0,8.0,57.89473684210526,12.0,0.0,66.66666666666667
227,Fri Dec 8 1989,San Antonio Spurs,99,Dallas Mavericks,93,1990,0.0,9.0,47.05882352941177,11.0,0.0,68.75
228,Fri Dec 8 1989,Sacramento Kings,126,Golden State Warriors,121,1990,0.0,14.0,22.22222222222222,6.0,0.0,37.5
229,Fri Dec 8 1989,New Jersey Nets,99,Houston Rockets,94,1990,0.0,9.0,50.0,5.0,0.0,29.41176470588235
230,Fri Dec 8 1989,Chicago Bulls,104,Indiana Pacers,106,1990,11.0,0.0,73.33333333333333,0.0,7.0,58.8235294117647
231,Fri Dec 8 1989,Orlando Magic,114,Miami Heat,122,1990,5.0,0.0,23.80952380952381,0.0,11.0,38.888888888888886
232,Fri Dec 8 1989,Detroit Pistons,101,Philadelphia 76ers,107,1990,10.0,0.0,58.8235294117647,0.0,7.0,61.111111111111114
233,Fri Dec 8 1989,Milwaukee Bucks,98,Phoenix Suns,123,1990,7.0,0.0,46.666666666666664,0.0,10.0,41.1764705882353
234,Sat Dec 9 1989,Minnesota Timberwolves,91,Atlanta Hawks,104,1990,12.0,0.0,66.66666666666667,0.0,13.0,27.77777777777778
235,Sat Dec 9 1989,Denver Nuggets,106,Charlotte Hornets,93,1990,0.0,15.0,16.666666666666668,13.0,0.0,68.42105263157895
236,Sat Dec 9 1989,Philadelphia 76ers,105,Chicago Bulls,125,1990,11.0,0.0,61.111111111111114,0.0,8.0,55.55555555555556
237,Sat Dec 9 1989,Indiana Pacers,93,Detroit Pistons,121,1990,12.0,0.0,63.1578947368421,0.0,5.0,68.75
238,Sat Dec 9 1989,Boston Celtics,92,New York Knicks,124,1990,12.0,0.0,63.1578947368421,0.0,9.0,55.0
239,Sat Dec 9 1989,Cleveland Cavaliers,108,Sacramento Kings,101,1990,0.0,11.0,35.294117647058826,7.0,0.0,38.888888888888886
240,Sat Dec 9 1989,New Jersey Nets,92,San Antonio Spurs,109,1990,12.0,0.0,70.58823529411765,0.0,13.0,27.77777777777778
241,Sat Dec 9 1989,Los Angeles Clippers,100,Seattle SuperSonics,104,1990,11.0,0.0,61.111111111111114,0.0,11.0,35.294117647058826
242,Sat Dec 9 1989,Houston Rockets,90,Utah Jazz,104,1990,12.0,0.0,70.58823529411765,0.0,10.0,47.36842105263158
243,Sat Dec 9 1989,Los Angeles Lakers,101,Washington Bullets,103,1990,9.0,0.0,45.0,0.0,4.0,77.77777777777777
244,Sun Dec 10 1989,Portland Trail Blazers,104,Milwaukee Bucks,107,1990,8.0,0.0,44.44444444444444,0.0,6.0,71.42857142857143
245,Sun Dec 10 1989,Los Angeles Lakers,103,Orlando Magic,108,1990,8.0,0.0,42.10526315789474,0.0,5.0,73.6842105263158
246,Mon Dec 11 1989,Cleveland Cavaliers,113,Utah Jazz,110,1990,0.0,6.0,66.66666666666667,8.0,0.0,42.10526315789474
247,Tue Dec 12 1989,San Antonio Spurs,94,Atlanta Hawks,102,1990,13.0,0.0,68.42105263157895,0.0,6.0,66.66666666666667
248,Tue Dec 12 1989,Los Angeles Lakers,103,Charlotte Hornets,89,1990,0.0,16.0,15.789473684210526,15.0,0.0,75.0
249,Tue Dec 12 1989,Dallas Mavericks,97,Chicago Bulls,105,1990,12.0,0.0,63.1578947368421,0.0,10.0,44.44444444444444
250,Tue Dec 12 1989,Detroit Pistons,121,Denver Nuggets,108,1990,0.0,7.0,65.0,13.0,0.0,65.0
251,Tue Dec 12 1989,Phoenix Suns,83,Houston Rockets,105,1990,10.0,0.0,50.0,0.0,9.0,43.75
252,Tue Dec 12 1989,Minnesota Timberwolves,112,Indiana Pacers,113,1990,12.0,0.0,70.58823529411765,0.0,14.0,26.31578947368421
253,Tue Dec 12 1989,Orlando Magic,103,Milwaukee Bucks,106,1990,9.0,0.0,47.36842105263158,0.0,12.0,40.0
254,Tue Dec 12 1989,Philadelphia 76ers,82,New Jersey Nets,97,1990,6.0,0.0,31.57894736842105,0.0,9.0,52.63157894736842
255,Tue Dec 12 1989,Los Angeles Clippers,92,Portland Trail Blazers,99,1990,16.0,0.0,72.72727272727273,0.0,12.0,33.333333333333336
256,Tue Dec 12 1989,Golden State Warriors,118,Sacramento Kings,103,1990,0.0,12.0,33.333333333333336,5.0,0.0,26.31578947368421
257,Wed Dec 13 1989,Seattle SuperSonics,97,Boston Celtics,109,1990,12.0,0.0,57.142857142857146,0.0,8.0,57.89473684210526
258,Wed Dec 13 1989,Milwaukee Bucks,93,Cleveland Cavaliers,99,1990,9.0,0.0,45.0,0.0,11.0,45.0
259,Wed Dec 13 1989,Denver Nuggets,114,Golden State Warriors,134,1990,6.0,0.0,30.0,0.0,8.0,61.904761904761905
260,Wed Dec 13 1989,Detroit Pistons,79,Los Angeles Clippers,83,1990,7.0,0.0,36.8421052631579,0.0,8.0,61.904761904761905
261,Wed Dec 13 1989,Los Angeles Lakers,102,Miami Heat,75,1990,0.0,17.0,22.727272727272727,16.0,0.0,76.19047619047619
262,Wed Dec 13 1989,Dallas Mavericks,90,Minnesota Timberwolves,87,1990,0.0,15.0,25.0,9.0,0.0,47.36842105263158
263,Wed Dec 13 1989,Atlanta Hawks,103,Philadelphia 76ers,112,1990,11.0,0.0,55.0,0.0,7.0,65.0
264,Wed Dec 13 1989,Phoenix Suns,95,Utah Jazz,102,1990,13.0,0.0,68.42105263157895,0.0,10.0,41.1764705882353
265,Thu Dec 14 1989,Orlando Magic,113,Chicago Bulls,124,1990,13.0,0.0,65.0,0.0,13.0,38.095238095238095
266,Thu Dec 14 1989,Indiana Pacers,102,New Jersey Nets,78,1990,0.0,14.0,30.0,13.0,0.0,72.22222222222223
267,Thu Dec 14 1989,Houston Rockets,100,San Antonio Spurs,104,1990,13.0,0.0,68.42105263157895,0.0,11.0,47.61904761904762
268,Thu Dec 14 1989,Charlotte Hornets,101,Washington Bullets,105,1990,10.0,0.0,47.61904761904762,0.0,17.0,15.0
269,Fri Dec 15 1989,New York Knicks,113,Atlanta Hawks,109,1990,0.0,8.0,61.904761904761905,13.0,0.0,65.0
270,Fri Dec 15 1989,Los Angeles Lakers,119,Boston Celtics,110,1990,0.0,10.0,54.54545454545455,17.0,0.0,77.27272727272727
271,Fri Dec 15 1989,Seattle SuperSonics,101,Cleveland Cavaliers,120,1990,10.0,0.0,47.61904761904762,0.0,9.0,55.0
272,Fri Dec 15 1989,Sacramento Kings,112,Denver Nuggets,121,1990,14.0,0.0,63.63636363636363,0.0,13.0,31.57894736842105
273,Fri Dec 15 1989,Milwaukee Bucks,103,Indiana Pacers,98,1990,0.0,6.0,68.42105263157895,10.0,0.0,47.61904761904762
274,Fri Dec 15 1989,Miami Heat,95,Minnesota Timberwolves,84,1990,0.0,16.0,23.80952380952381,6.0,0.0,26.08695652173913
275,Fri Dec 15 1989,Dallas Mavericks,95,Philadelphia 76ers,88,1990,0.0,10.0,52.38095238095238,10.0,0.0,50.0
276,Fri Dec 15 1989,Houston Rockets,96,Phoenix Suns,121,1990,8.0,0.0,44.44444444444444,0.0,12.0,45.45454545454545
277,Fri Dec 15 1989,Golden State Warriors,116,Portland Trail Blazers,111,1990,0.0,7.0,69.56521739130434,7.0,0.0,33.333333333333336
278,Fri Dec 15 1989,Detroit Pistons,91,Utah Jazz,94,1990,14.0,0.0,70.0,0.0,9.0,59.09090909090909
279,Sat Dec 16 1989,Charlotte Hornets,104,Chicago Bulls,115,1990,14.0,0.0,66.66666666666667,0.0,18.0,14.285714285714286
280,Sat Dec 16 1989,Detroit Pistons,92,Golden State Warriors,104,1990,8.0,0.0,36.36363636363637,0.0,10.0,56.52173913043478
281,Sat Dec 16 1989,Denver Nuggets,108,Los Angeles Clippers,114,1990,8.0,0.0,40.0,0.0,9.0,60.869565217391305
282,Sat Dec 16 1989,Miami Heat,99,Milwaukee Bucks,96,1990,0.0,12.0,45.45454545454545,7.0,0.0,29.166666666666668
283,Sat Dec 16 1989,Los Angeles Lakers,99,New Jersey Nets,92,1990,0.0,15.0,28.571428571428573,18.0,0.0,78.26086956521739
284,Sat Dec 16 1989,Seattle SuperSonics,97,New York Knicks,118,1990,14.0,0.0,66.66666666666667,0.0,10.0,52.38095238095238
285,Sat Dec 16 1989,Orlando Magic,116,San Antonio Spurs,125,1990,14.0,0.0,70.0,0.0,14.0,36.36363636363637
286,Sat Dec 16 1989,Dallas Mavericks,108,Washington Bullets,112,1990,11.0,0.0,50.0,0.0,11.0,47.61904761904762
287,Sun Dec 17 1989,Orlando Magic,94,Houston Rockets,109,1990,11.0,0.0,47.82608695652174,0.0,15.0,34.78260869565217
288,Sun Dec 17 1989,Utah Jazz,122,Minnesota Timberwolves,112,1990,0.0,17.0,22.727272727272727,15.0,0.0,71.42857142857143
289,Sun Dec 17 1989,Indiana Pacers,113,Portland Trail Blazers,121,1990,17.0,0.0,70.83333333333333,0.0,7.0,65.0
290,Sun Dec 17 1989,Phoenix Suns,125,Sacramento Kings,113,1990,0.0,14.0,30.0,9.0,0.0,47.36842105263158
291,Tue Dec 19 1989,Sacramento Kings,112,Atlanta Hawks,115,1990,14.0,0.0,63.63636363636363,0.0,15.0,28.571428571428573
292,Tue Dec 19 1989,Dallas Mavericks,97,Charlotte Hornets,102,1990,4.0,0.0,18.181818181818183,0.0,12.0,45.45454545454545
293,Tue Dec 19 1989,Los Angeles Lakers,83,Chicago Bulls,93,1990,15.0,0.0,68.18181818181819,0.0,6.0,75.0
294,Tue Dec 19 1989,Seattle SuperSonics,77,Detroit Pistons,94,1990,14.0,0.0,58.333333333333336,0.0,11.0,50.0
295,Tue Dec 19 1989,Indiana Pacers,102,Los Angeles Clippers,128,1990,9.0,0.0,42.857142857142854,0.0,8.0,61.904761904761905
296,Tue Dec 19 1989,New Jersey Nets,100,Miami Heat,98,1990,0.0,18.0,28.0,7.0,0.0,31.818181818181817
297,Tue Dec 19 1989,Boston Celtics,95,Milwaukee Bucks,86,1990,0.0,13.0,43.47826086956522,13.0,0.0,56.52173913043478
298,Tue Dec 19 1989,Utah Jazz,107,New York Knicks,115,1990,15.0,0.0,68.18181818181819,0.0,7.0,68.18181818181819
299,Tue Dec 19 1989,Houston Rockets,100,Portland Trail Blazers,119,1990,18.0,0.0,72.0,0.0,13.0,45.833333333333336
300,Tue Dec 19 1989,Minnesota Timberwolves,99,Washington Bullets,112,1990,12.0,0.0,52.17391304347826,0.0,18.0,21.73913043478261
301,Wed Dec 20 1989,Utah Jazz,109,Boston Celtics,113,1990,14.0,0.0,58.333333333333336,0.0,8.0,65.21739130434783
302,Wed Dec 20 1989,Denver Nuggets,104,Cleveland Cavaliers,89,1990,0.0,12.0,45.45454545454545,15.0,0.0,62.5
303,Wed Dec 20 1989,Houston Rockets,112,Golden State Warriors,118,1990,9.0,0.0,39.130434782608695,0.0,14.0,44.0
304,Wed Dec 20 1989,Los Angeles Lakers,106,Minnesota Timberwolves,97,1990,0.0,19.0,20.833333333333332,19.0,0.0,76.0
305,Wed Dec 20 1989,Dallas Mavericks,84,New Jersey Nets,78,1990,0.0,16.0,30.434782608695652,11.0,0.0,47.82608695652174
306,Wed Dec 20 1989,Chicago Bulls,109,Orlando Magic,110,1990,9.0,0.0,37.5,0.0,8.0,65.21739130434783
307,Wed Dec 20 1989,Washington Bullets,111,Philadelphia 76ers,118,1990,12.0,0.0,54.54545454545455,0.0,12.0,50.0
308,Wed Dec 20 1989,Indiana Pacers,131,Phoenix Suns,130,1990,0.0,11.0,45.0,14.0,0.0,63.63636363636363
309,Wed Dec 20 1989,Sacramento Kings,100,San Antonio Spurs,103,1990,15.0,0.0,71.42857142857143,0.0,16.0,27.272727272727273
310,Thu Dec 21 1989,Atlanta Hawks,117,Miami Heat,115,1990,0.0,19.0,26.923076923076923,15.0,0.0,65.21739130434783
311,Thu Dec 21 1989,Portland Trail Blazers,102,Seattle SuperSonics,123,1990,12.0,0.0,52.17391304347826,0.0,8.0,69.23076923076923
312,Fri Dec 22 1989,Chicago Bulls,125,Atlanta Hawks,113,1990,0.0,9.0,62.5,16.0,0.0,66.66666666666667
313,Fri Dec 22 1989,Philadelphia 76ers,89,Boston Celtics,88,1990,0.0,11.0,56.0,13.0,0.0,56.52173913043478
314,Fri Dec 22 1989,Utah Jazz,114,Charlotte Hornets,100,1990,0.0,19.0,17.391304347826086,16.0,0.0,66.66666666666667
315,Fri Dec 22 1989,Los Angeles Clippers,92,Dallas Mavericks,101,1990,12.0,0.0,50.0,0.0,13.0,40.90909090909091
316,Fri Dec 22 1989,Indiana Pacers,124,Golden State Warriors,150,1990,10.0,0.0,41.666666666666664,0.0,9.0,60.869565217391305
317,Fri Dec 22 1989,Sacramento Kings,92,Houston Rockets,103,1990,12.0,0.0,46.15384615384615,0.0,17.0,26.08695652173913
318,Fri Dec 22 1989,Cleveland Cavaliers,100,Milwaukee Bucks,112,1990,11.0,0.0,45.833333333333336,0.0,13.0,43.47826086956522
319,Fri Dec 22 1989,Detroit Pistons,96,New Jersey Nets,90,1990,0.0,17.0,29.166666666666668,15.0,0.0,60.0
320,Fri Dec 22 1989,Denver Nuggets,137,Orlando Magic,125,1990,0.0,16.0,36.0,16.0,0.0,64.0
321,Fri Dec 22 1989,San Antonio Spurs,119,Phoenix Suns,115,1990,0.0,12.0,42.857142857142854,16.0,0.0,72.72727272727273
322,Fri Dec 22 1989,New York Knicks,122,Washington Bullets,112,1990,0.0,13.0,48.0,16.0,0.0,69.56521739130434
323,Sat Dec 23 1989,Sacramento Kings,95,Dallas Mavericks,102,1990,13.0,0.0,52.0,0.0,18.0,25.0
324,Sat Dec 23 1989,Orlando Magic,100,Detroit Pistons,106,1990,16.0,0.0,61.53846153846154,0.0,17.0,34.61538461538461
325,Sat Dec 23 1989,Denver Nuggets,135,Miami Heat,104,1990,0.0,20.0,25.925925925925927,17.0,0.0,65.38461538461539
326,Sat Dec 23 1989,Milwaukee Bucks,94,Minnesota Timberwolves,90,1990,0.0,20.0,20.0,12.0,0.0,48.0
327,Sat Dec 23 1989,New Jersey Nets,85,New York Knicks,94,1990,17.0,0.0,70.83333333333333,0.0,18.0,28.0
328,Sat Dec 23 1989,Chicago Bulls,104,Philadelphia 76ers,131,1990,14.0,0.0,58.333333333333336,0.0,9.0,64.0
329,Sat Dec 23 1989,Los Angeles Clippers,100,Phoenix Suns,104,1990,10.0,0.0,45.45454545454545,0.0,14.0,39.130434782608695
330,Sat Dec 23 1989,Utah Jazz,98,San Antonio Spurs,115,1990,17.0,0.0,73.91304347826087,0.0,9.0,64.0
331,Sat Dec 23 1989,Indiana Pacers,98,Seattle SuperSonics,95,1990,0.0,12.0,50.0,15.0,0.0,62.5
332,Mon Dec 25 1989,Cleveland Cavaliers,104,Atlanta Hawks,115,1990,16.0,0.0,64.0,0.0,14.0,41.666666666666664
333,Tue Dec 26 1989,San Antonio Spurs,107,Charlotte Hornets,82,1990,0.0,20.0,16.666666666666668,18.0,0.0,75.0
334,Tue Dec 26 1989,Minnesota Timberwolves,99,Chicago Bulls,112,1990,17.0,0.0,65.38461538461539,0.0,21.0,19.23076923076923
335,Tue Dec 26 1989,Philadelphia 76ers,111,Denver Nuggets,114,1990,18.0,0.0,66.66666666666667,0.0,11.0,56.0
336,Tue Dec 26 1989,Orlando Magic,90,Indiana Pacers,98,1990,16.0,0.0,64.0,0.0,18.0,33.333333333333336
337,Tue Dec 26 1989,Boston Celtics,112,Los Angeles Clippers,111,1990,0.0,15.0,37.5,15.0,0.0,57.69230769230769
338,Tue Dec 26 1989,Sacramento Kings,102,Los Angeles Lakers,104,1990,20.0,0.0,76.92307692307692,0.0,19.0,24.0
339,Tue Dec 26 1989,New York Knicks,100,Miami Heat,94,1990,0.0,21.0,25.0,18.0,0.0,72.0
340,Tue Dec 26 1989,Houston Rockets,96,Milwaukee Bucks,103,1990,13.0,0.0,50.0,0.0,15.0,44.44444444444444
341,Tue Dec 26 1989,Washington Bullets,94,New Jersey Nets,101,1990,8.0,0.0,30.76923076923077,0.0,14.0,46.15384615384615
342,Tue Dec 26 1989,Portland Trail Blazers,105,Phoenix Suns,121,1990,11.0,0.0,47.82608695652174,0.0,9.0,66.66666666666667
343,Tue Dec 26 1989,Golden State Warriors,118,Utah Jazz,133,1990,17.0,0.0,65.38461538461539,0.0,15.0,40.0
344,Wed Dec 27 1989,Detroit Pistons,99,Cleveland Cavaliers,82,1990,0.0,15.0,40.0,17.0,0.0,62.96296296296296
345,Wed Dec 27 1989,Atlanta Hawks,101,Dallas Mavericks,114,1990,14.0,0.0,53.84615384615385,0.0,10.0,61.53846153846154
346,Wed Dec 27 1989,Houston Rockets,91,Minnesota Timberwolves,108,1990,6.0,0.0,22.22222222222222,0.0,16.0,42.857142857142854
347,Wed Dec 27 1989,Indiana Pacers,106,Orlando Magic,101,1990,0.0,19.0,32.142857142857146,17.0,0.0,65.38461538461539
348,Wed Dec 27 1989,Boston Celtics,115,Sacramento Kings,112,1990,0.0,20.0,23.076923076923077,16.0,0.0,59.25925925925926
349,Wed Dec 27 1989,Philadelphia 76ers,106,Seattle SuperSonics,110,1990,13.0,0.0,52.0,0.0,12.0,53.84615384615385
350,Wed Dec 27 1989,San Antonio Spurs,107,Washington Bullets,97,1990,0.0,15.0,44.44444444444444,19.0,0.0,76.0
351,Thu Dec 28 1989,Cleveland Cavaliers,92,Charlotte Hornets,94,1990,5.0,0.0,20.0,0.0,16.0,38.46153846153846
352,Thu Dec 28 1989,Miami Heat,107,Denver Nuggets,132,1990,19.0,0.0,67.85714285714286,0.0,22.0,24.137931034482758
353,Thu Dec 28 1989,Golden State Warriors,119,Los Angeles Clippers,139,1990,10.0,0.0,40.0,0.0,16.0,38.46153846153846
354,Thu Dec 28 1989,New York Knicks,106,New Jersey Nets,104,1990,0.0,19.0,29.62962962962963,19.0,0.0,73.07692307692308
355,Thu Dec 28 1989,Portland Trail Blazers,109,Utah Jazz,113,1990,18.0,0.0,66.66666666666667,0.0,10.0,64.28571428571429
356,Fri Dec 29 1989,San Antonio Spurs,97,Chicago Bulls,101,1990,18.0,0.0,66.66666666666667,0.0,7.0,73.07692307692308
357,Fri Dec 29 1989,Portland Trail Blazers,144,Dallas Mavericks,140,1990,0.0,13.0,51.851851851851855,19.0,0.0,65.51724137931035
358,Fri Dec 29 1989,Milwaukee Bucks,99,Detroit Pistons,85,1990,0.0,11.0,60.714285714285715,14.0,0.0,51.851851851851855
359,Fri Dec 29 1989,Houston Rockets,97,Indiana Pacers,103,1990,18.0,0.0,66.66666666666667,0.0,17.0,41.37931034482759
360,Fri Dec 29 1989,Golden State Warriors,111,Los Angeles Lakers,130,1990,21.0,0.0,77.77777777777777,0.0,17.0,37.03703703703704
361,Fri Dec 29 1989,Phoenix Suns,118,Minnesota Timberwolves,101,1990,0.0,22.0,21.428571428571427,12.0,0.0,50.0
362,Fri Dec 29 1989,Philadelphia 76ers,95,Sacramento Kings,105,1990,7.0,0.0,25.925925925925927,0.0,13.0,51.851851851851855
363,Fri Dec 29 1989,Boston Celtics,96,Seattle SuperSonics,89,1990,0.0,13.0,50.0,17.0,0.0,60.714285714285715
364,Sat Dec 30 1989,Houston Rockets,92,Charlotte Hornets,111,1990,6.0,0.0,23.076923076923077,0.0,18.0,40.0
365,Sat Dec 30 1989,Phoenix Suns,102,Cleveland Cavaliers,110,1990,11.0,0.0,40.74074074074074,0.0,13.0,48.0
366,Sat Dec 30 1989,Denver Nuggets,109,Dallas Mavericks,116,1990,15.0,0.0,53.57142857142857,0.0,10.0,65.51724137931035
367,Sat Dec 30 1989,New Jersey Nets,106,Detroit Pistons,117,1990,18.0,0.0,62.06896551724138,0.0,20.0,28.571428571428573
368,Sat Dec 30 1989,Atlanta Hawks,98,Indiana Pacers,105,1990,19.0,0.0,67.85714285714286,0.0,11.0,59.25925925925926
369,Sat Dec 30 1989,Philadelphia 76ers,100,Los Angeles Clippers,95,1990,0.0,16.0,38.46153846153846,15.0,0.0,53.57142857142857
370,Sat Dec 30 1989,Minnesota Timberwolves,99,Milwaukee Bucks,109,1990,15.0,0.0,53.57142857142857,0.0,23.0,20.689655172413794
371,Sat Dec 30 1989,Orlando Magic,107,New York Knicks,113,1990,20.0,0.0,74.07407407407408,0.0,20.0,31.03448275862069
372,Sat Dec 30 1989,Miami Heat,98,Utah Jazz,117,1990,19.0,0.0,67.85714285714286,0.0,23.0,23.333333333333332
373,Sat Dec 30 1989,Chicago Bulls,117,Washington Bullets,112,1990,0.0,16.0,42.857142857142854,19.0,0.0,67.85714285714286
374,Tue Jan 2 1990,Milwaukee Bucks,107,Atlanta Hawks,113,1990,17.0,0.0,60.714285714285715,0.0,14.0,51.724137931034484
375,Tue Jan 2 1990,Indiana Pacers,106,Dallas Mavericks,110,1990,16.0,0.0,55.172413793103445,0.0,10.0,65.51724137931035
376,Tue Jan 2 1990,Utah Jazz,120,Golden State Warriors,133,1990,11.0,0.0,39.285714285714285,0.0,10.0,65.51724137931035
377,Tue Jan 2 1990,Los Angeles Clippers,87,Minnesota Timberwolves,79,1990,0.0,24.0,20.0,11.0,0.0,40.74074074074074
378,Tue Jan 2 1990,Phoenix Suns,113,New York Knicks,99,1990,0.0,8.0,71.42857142857143,13.0,0.0,50.0
379,Tue Jan 2 1990,Detroit Pistons,115,Orlando Magic,113,1990,0.0,21.0,30.0,19.0,0.0,63.333333333333336
380,Tue Jan 2 1990,Miami Heat,95,Portland Trail Blazers,119,1990,20.0,0.0,66.66666666666667,0.0,24.0,22.580645161290324
381,Tue Jan 2 1990,New Jersey Nets,96,Washington Bullets,110,1990,13.0,0.0,44.827586206896555,0.0,21.0,27.586206896551722
382,Wed Jan 3 1990,Washington Bullets,101,Boston Celtics,120,1990,18.0,0.0,62.06896551724138,0.0,17.0,43.333333333333336
383,Wed Jan 3 1990,Chicago Bulls,93,Cleveland Cavaliers,87,1990,0.0,17.0,39.285714285714285,20.0,0.0,68.96551724137932
384,Wed Jan 3 1990,Los Angeles Clippers,80,Detroit Pistons,84,1990,20.0,0.0,64.51612903225806,0.0,17.0,39.285714285714285
385,Wed Jan 3 1990,Indiana Pacers,103,Houston Rockets,117,1990,13.0,0.0,41.935483870967744,0.0,11.0,63.333333333333336
386,Wed Jan 3 1990,Denver Nuggets,98,Los Angeles Lakers,114,1990,22.0,0.0,78.57142857142857,0.0,11.0,63.333333333333336
387,Wed Jan 3 1990,Milwaukee Bucks,110,New Jersey Nets,96,1990,0.0,22.0,26.666666666666668,16.0,0.0,53.333333333333336
388,Wed Jan 3 1990,Philadelphia 76ers,94,San Antonio Spurs,103,1990,20.0,0.0,74.07407407407408,0.0,14.0,51.724137931034484
389,Wed Jan 3 1990,Utah Jazz,119,Seattle SuperSonics,108,1990,0.0,14.0,48.148148148148145,20.0,0.0,66.66666666666667
390,Thu Jan 4 1990,Miami Heat,117,Golden State Warriors,119,1990,12.0,0.0,41.37931034482759,0.0,25.0,21.875
391,Thu Jan 4 1990,Charlotte Hornets,98,Minnesota Timberwolves,100,1990,7.0,0.0,22.580645161290324,0.0,21.0,22.22222222222222
392,Thu Jan 4 1990,Atlanta Hawks,95,New York Knicks,100,1990,21.0,0.0,72.41379310344827,0.0,12.0,58.62068965517241
393,Thu Jan 4 1990,Dallas Mavericks,102,Phoenix Suns,119,1990,14.0,0.0,51.851851851851855,0.0,14.0,53.333333333333336
394,Thu Jan 4 1990,Denver Nuggets,112,Sacramento Kings,98,1990,0.0,21.0,25.0,20.0,0.0,64.51612903225806
395,Fri Jan 5 1990,Los Angeles Clippers,114,Boston Celtics,105,1990,0.0,12.0,60.0,12.0,0.0,41.37931034482759
396,Fri Jan 5 1990,Orlando Magic,116,Chicago Bulls,127,1990,21.0,0.0,70.0,0.0,22.0,29.032258064516128
397,Fri Jan 5 1990,Washington Bullets,107,Cleveland Cavaliers,119,1990,12.0,0.0,41.37931034482759,0.0,18.0,41.935483870967744
398,Fri Jan 5 1990,Philadelphia 76ers,104,Dallas Mavericks,79,1990,0.0,15.0,51.61290322580645,16.0,0.0,53.333333333333336
399,Fri Jan 5 1990,Indiana Pacers,99,Detroit Pistons,122,1990,21.0,0.0,65.625,0.0,12.0,61.29032258064516
400,Fri Jan 5 1990,Utah Jazz,89,Portland Trail Blazers,118,1990,21.0,0.0,67.74193548387096,0.0,11.0,64.51612903225806
401,Fri Jan 5 1990,Miami Heat,110,Seattle SuperSonics,140,1990,14.0,0.0,50.0,0.0,26.0,21.21212121212121
402,Sat Jan 6 1990,New Jersey Nets,96,Atlanta Hawks,105,1990,18.0,0.0,60.0,0.0,23.0,25.806451612903224
403,Sat Jan 6 1990,Indiana Pacers,111,Charlotte Hornets,117,1990,7.0,0.0,25.0,0.0,13.0,59.375
